text,label
Bank of Horizon\nDate of Statement: 2023-08\nAccount Holder: Drew Johnson\nAcct No.: XXXX-XXXX-XXXX-6378\nOpening Bal: $751.0\n15/02 Amazon -$929.52\n20/07 POS Purchase -$23.79\n22/07 Online Transfer -$773.09\n03/01 Bank Fee +$609.34\n07/01 Amazon -$495.06\nEnd Balance: $2487.03\nSupport: 1-454-624-7719\nEND,bank_statement
Bank of Horizon\nDate of Statement: 2023-03\nName: Robin Johnson\nAcct No.: XXXX-XXXX-XXXX-5196\nOpening Bal: $1215.68\n01/04 Direct Deposit -$183.85\n26/02 Amazon +$591.79\n16/08 Bank Fee +$278.21\nClosing Bal: $2364.45,bank_statement
First National Bank\nDate of Statement 2023-09\nCustomer Name Morgan Davis\nAcct No. XXXX-XXXX-XXXX-5525\nOpening Bal $1411.4\n09/06 ATM Withdrawal +$716.49\n20/03 Payroll -$954.79\n12/02 ATM Withdrawal +$133.76\n12/05 ATM Withdrawal -$35.96\n02/04 ATM Withdrawal +$597.0\n19/08 Direct Deposit +$49.92\nClosing Bal $2273.49\n*** End ***,bank_statement
Metro Credit Union\nStatement Date: 2023-02\nName: Taylor Smith\nAcct No.: XXXX-XXXX-XXXX-1150\nOpening Bal: $780.97\n21/05 Wire Transfer -$610.87\n19/07 POS Purchase +$182.82\n28/05 Bank Fee -$156.43\nEnd Balance: $2611.31\n*** End ***,bank_statement
Bank 1 of Testing\nStatement Date: 2023-05\nHolder: Casey Davis\nAccount: XXXX-XXXX-XXXX-1825\nOpening Balance: $764.47\n08/04 Loan Repayment -$684.9\n21/07 ATM Withdrawal +$258.91\n18/01 Payroll -$354.97\n11/05 ATM Withdrawal -$740.58\n03/04 Direct Deposit -$13.79\n14/06 Direct Deposit -$739.01\nClosing Bal: $1066.06,bank_statement
Union Savings\nStatement Period 2023-01\nName Jordan Smith\nAccount Number XXXX-XXXX-XXXX-3705\nOpening Bal $1018.97\n06/09 Online Transfer +$739.63\n23/07 Direct Deposit +$134.3\n10/06 Payroll +$332.09\n04/01 Payroll -$688.73\n09/05 Direct Deposit +$945.76\n02/08 Utility Payment -$733.34\nEnd Balance $2310.96\nEND,bank_statement
Global Bank\nStatement Date: 2023-05\nName: Drew Jones\nAccount: XXXX-XXXX-XXXX-8667\nOpening Bal: $1192.13\n10/08 Wire Transfer -$179.0\n22/03 ATM Withdrawal +$616.76\n28/05 Grocery Store -$662.54\nClosing Bal: $2387.01\nSupport: 1-675-592-7599\n*** End ***,bank_statement
Global Bank\nStatement Date: 2023-07\nHolder: Jamie Jones\nAccount: XXXX-XXXX-XXXX-9264\nOpening Bal: $1588.96\n01/07 Amazon +$435.25\n25/04 Wire Transfer +$540.92\n27/06 Grocery Store +$546.28\nClosing Bal: $2883.74\nSupport: 1-944-886-3146\nEnd of Statement,bank_statement
Bank 1 of Testing\nStatement Date: 2023-04\nHolder: Jordan Smith\nAccount: XXXX-XXXX-XXXX-9571\nOpening Bal: $1791.88\n28/06 Online Transfer -$88.62\n23/08 Amazon +$158.54\n26/02 Direct Deposit +$746.97\n27/09 Wire Transfer -$515.8\n13/03 Check Deposit -$214.52\n27/03 ATM Withdrawal +$423.27\nClosing Bal: $2606.04,bank_statement
First National Bank\nDate of Statement: 2023-06\nAccount Holder: Morgan Taylor\nAccount Number: XXXX-XXXX-XXXX-1819\nOpening Balance: $1649.02\n11/08 Direct Deposit -$697.0\n02/08 Direct Deposit +$509.61\n25/02 Online Transfer -$364.27\nClosing Bal: $1022.94\nSupport: 1-341-474-2497\nEND,bank_statement
First National Bank\nStatement Period: 2023-02\nName: Morgan Brown\nAccount: XXXX-XXXX-XXXX-9891\nOpening Bal: $1818.72\n17/03 Direct Deposit +$573.28\n20/06 Payroll +$632.99\n03/02 ATM Withdrawal -$158.75\nClosing Balance: $2278.06\nSupport: 1-779-208-4793\nEND,bank_statement
Bank 1 of Testing\nStatement Date 2023-05\nAccount Holder Pat Miller\nAcct No. XXXX-XXXX-XXXX-4762\nOpening Bal $1236.42\n10/02 Bank Fee +$553.92\n01/07 Bank Fee -$645.39\n04/02 Payroll +$661.52\n19/04 Amazon +$134.31\nClosing Bal $2296.27\n--- End ---,bank_statement
Metro Credit Union\nStatement Period: 2023-03\nAccount Holder: Taylor Wilson\nAccount Number: XXXX-XXXX-XXXX-4235\nOpening Bal: $1552.39\n13/05 Loan Repayment +$797.66\n02/01 Loan Repayment -$226.98\n28/04 Payroll +$818.31\n17/04 Grocery Store -$670.41\n08/01 POS Purchase -$160.72\n05/05 Direct Deposit +$841.1\nEnd Balance: $2267.07\nEND,bank_statement
Metro Credit Union\nDate of Statement: 2023-05\nName: Taylor Smith\nAccount Number: XXXX-XXXX-XXXX-5794\nOpening Bal: $1452.42\n11/01 Wire Transfer -$197.91\n16/03 Bank Fee +$969.39\n02/06 Online Transfer +$181.34\n19/06 Utility Payment +$579.48\n12/02 Grocery Store +$87.92\n14/01 ATM Withdrawal -$580.58\nEnd Balance: $1214.4\n--- End ---,bank_statement
Global Bank\nStatement Period 2023-06\nName Drew Jones\nAccount Number XXXX-XXXX-XXXX-4691\nStart Bal $1198.3\n23/08 Utility Payment -$326.49\n07/07 ATM Withdrawal -$727.24\n25/04 Amazon +$897.97\n01/07 Grocery Store -$398.0\n25/02 Amazon -$417.68\n25/07 Amazon +$712.91\nEnd Bal $2349.92,bank_statement
Bank 1 of Testing\nDate of Statement: 2023-01\nName: Alex Davis\nAcct No.: XXXX-XXXX-XXXX-2094\nOpening Bal: $796.15\n13/09 POS Purchase -$719.51\n16/06 Amazon -$681.62\n02/03 Payroll -$696.21\n27/04 Check Deposit -$518.28\nEnd Bal: $2289.2\n*** End ***,bank_statement
Bank 1 of Testing\nStatement Period: 2023-03\nAccount Holder: Alex Miller\nAccount Number: XXXX-XXXX-XXXX-8804\nOpening Bal: $1106.51\n28/08 Payroll +$502.12\n27/04 Payroll +$178.29\n12/07 Amazon -$199.07\n06/05 Check Deposit -$796.0\n17/03 Amazon -$534.57\n01/03 Bank Fee -$462.12\nClosing Bal: $2748.88\nSupport: 1-801-136-1714\nEND,bank_statement
Global Bank\nStatement Period 2023-04\nCustomer Name Pat Taylor\nAccount Number XXXX-XXXX-XXXX-5976\nOpening Balance $561.39\n27/04 Direct Deposit -$241.48\n02/01 Check Deposit +$46.3\n08/01 Check Deposit -$552.89\n20/08 Loan Repayment -$727.15\n27/03 Grocery Store -$19.36\n07/02 Grocery Store -$968.25\nClosing Bal $1016.8\nEnd of Statement,bank_statement
Bank of Horizon\nStatement Date: 2023-05\nCustomer Name: Drew Davis\nAcct No.: XXXX-XXXX-XXXX-5493\nOpening Bal: $1466.18\n27/04 Check Deposit +$363.98\n25/05 Utility Payment +$760.92\n17/09 Payroll -$312.72\n10/09 Check Deposit +$477.34\n10/04 Online Transfer +$283.24\nClosing Bal: $1047.64\n*** End ***,bank_statement
Bank of Horizon\nStatement Period: 2023-07\nAccount Holder: Robin Brown\nAccount Number: XXXX-XXXX-XXXX-5150\nOpening Bal: $665.82\n03/06 Loan Repayment +$897.8\n11/08 Bank Fee -$438.24\n09/05 POS Purchase -$498.72\n01/07 Direct Deposit -$604.44\nClosing Bal: $1011.07,bank_statement
